t_s,dx_km,dy_km,dz_km,dvx_km_s,dvy_km_s,dvz_km_s
9380.0,-125.72309247508178,-40.450200520657745,99.49142070473499,0.009548702104445361,-0.09011444739158625,-0.022500811254913877
9390.0,-125.62505841123937,-41.35085217147025,99.26434619828615,0.010058077738076321,-0.0900150618451867,-0.02291393248032536
9400.0,-125.52193168933832,-42.250484933612825,99.03314535833897,0.010567228533792772,-0.08991067661075847,-0.023326074654005158
9410.0,-125.41371472302444,-43.149048870540355,98.79782810459437,0.011076121323933208,-0.08980130298808753,-0.023737211731530206
9420.0,-125.3004102569032,-44.046494162823365,98.55840461597654,0.01158472304952518,-0.08968695266477567,-0.024147317818226544
9430.0,-125.18202136548098,-44.94277111178053,98.31488532920412,0.012093000763564454,-0.08956763771355414,-0.02455636717150078
9440.0,-125.05855145207988,-45.83783014292203,98.06728093735228,0.012600921634285278,-0.0894433705895723,-0.024964334203152028
9450.0,-124.93000424773572,-46.73162180928921,97.81560238842394,0.013108452948408456,-0.08931416412764626,-0.02537119348166339
9460.0,-124.79638381006589,-47.624096794606885,97.55986088392001,0.013615562114363655,-0.08918003153948129,-0.025776919734473047
9470.0,-124.65769452211725,-48.51520591630833,97.30006787742059,0.014122216665505505,-0.08904098641085856,-0.026181487850225338
9480.0,-124.51394109118723,-49.40490012838745,97.0362350731566,0.014628384263297711,-0.0888970426987985,-0.02658487288099831
9490.0,-124.36512854761645,-50.29313052409816,96.76837442458782,0.015134032700482969,-0.08874821472868732,-0.026987050044514405
9500.0,-124.21126224355726,-51.17984833851915,96.49649813298538,0.015639129904235993,-0.08859451719138445,-0.027387994726324916
9510.0,-124.0523478517141,-52.0650049509386,96.2206186460071,0.016143643939281915,-0.08843596514029928,-0.027787682481979825
9520.0,-123.88839136405386,-52.94855188708425,95.94074865627681,0.0166475430110129,-0.0882725739884449,-0.028186089039169637
9530.0,-123.71939909048865,-53.830440821213415,95.65690109996467,0.017150795468568347,-0.08810435950546935,-0.02858319029985079
9540.0,-123.54537765752798,-54.710623578035666,95.36908915535878,0.01765336980789911,-0.08793133781466111,-0.028978962342349313
9550.0,-123.3663340068997,-55.589052134469966,95.07732624144501,0.01815523467481217,-0.08775352538993819,-0.029373381423437817
9560.0,-123.18227539414033,-56.465678621249026,94.78162601647455,0.01865635886798689,-0.08757093905281343,-0.02976642398040097
9570.0,-122.99320938715118,-57.340455324363575,94.48200237653509,0.019156711341974386,-0.08738359596934187,-0.03015806663306675
9580.0,-122.79914386472456,-58.21333468634657,94.17846945411748,0.01965626121017028,-0.08719151364705269,-0.03054828618583061
9590.0,-122.60008700039634,-59.08426943311133,93.87104158586635,0.02015497774006203,-0.0869947099232613,-0.030937059621967578
9600.0,-122.396047255457,-59.95321266128849,93.55973329377957,0.020652830350791795,-0.08679320295540638,-0.03132436410019679
9610.0,-122.18703341274863,-60.82011752188555,93.24455936021332,0.02114978863526673,-0.08658701123981638,-0.031710176975801474
9620.0,-121.973054575373,-61.68493722448511,92.92553482612539,0.021645822362456713,-0.08637615360594797,-0.03209447580169478
9630.0,-121.75412015517486,-62.54762508018939,92.60267497515179,0.022140901477852637,-0.08616064921148103,-0.03247723832807026
9640.0,-121.53023984209813,-63.40813473700109,92.27599527324628,0.022634996092464554,-0.08594051752644738,-0.0328584424909244
9650.0,-121.30142362634797,-64.26642003231245,91.94551140891417,0.023128076494419503,-0.08571577833716981,-0.0332380664222649
9660.0,-121.06768179617802,-65.12243499718352,91.61123929072255,0.023620113151435085,-0.08548645174268632,-0.033616088451636106
9670.0,-120.82902493566098,-65.97613386068406,91.27319504478146,0.02411107671324686,-0.0852525581511352,-0.03399248710760139
9680.0,-120.58546392248127,-66.82747105411545,90.93139501227324,0.024600938014009976,-0.0850141182760984,-0.034367241119194425
9690.0,-120.33700992573995,-67.676401215027,90.58585574700192,0.0250896680746715,-0.08477115313292671,-0.03474032941734784
9700.0,-120.08367440378015,-68.5228791911868,90.23659401299301,0.025577238105314315,-0.08452368403503652,-0.03511173113628763
9710.0,-119.82546910202882,-69.36686004430521,89.88362678211934,0.02606361950746816,-0.08427173259017229,-0.03548142561490231
9720.0,-119.5624060508544,-70.20829905370738,89.52697123176222,0.026548783876394033,-0.0840153206966554,-0.03584939239808538
9730.0,-119.29449756343865,-71.0471517197766,89.16664474251183,0.027032703003340153,-0.08375447053959562,-0.036215611238044954
9740.0,-119.02175623366657,-71.88337376731943,88.8026648958944,0.027515348877766854,-0.08348920458709541,-0.0365800620955925
9750.0,-118.74419493402456,-72.71692114874713,88.43504947214205,0.027996693689545715,-0.08321954558641931,-0.03694272514139563
9760.0,-118.46182681352366,-73.54775004711337,88.06381644798512,0.02847670983112227,-0.08294551656014937,-0.03730358075721263
9770.0,-118.17466529562307,-74.37581687902093,87.68898399448562,0.028955369899652084,-0.0826671408023234,-0.03766260953709066
9780.0,-117.88272407617978,-75.2010782973739,87.31057047490413,0.02943264669911816,-0.08238444187454519,-0.03801979228854435
9790.0,-117.58601712139898,-76.02349119396968,86.92859444259238,0.029908513242395962,-0.08209744360209603,-0.038375110033701976
9800.0,-117.2845586658068,-76.84301270195647,86.54307463892383,0.030382942753313102,-0.08180617007001256,-0.03872854401042769
9810.0,-116.97836321023124,-77.65960019813792,86.15402999125172,0.030855908668661947,-0.08151064561916188,-0.039080075673415315
9820.0,-116.66744551978445,-78.47321130512682,85.7614796109051,0.031327384640190026,-0.08121089484230026,-0.039429686695257704
9830.0,-116.35182062187732,-79.28380389334234,85.3654427912088,0.03179734453656469,-0.0809069425801181,-0.03977735896748591
9840.0,-116.03150380422494,-80.09133608287266,84.9659390055358,0.03226576244529511,-0.08059881391727863,-0.04012307460158615
9850.0,-115.70651061286935,-80.89576624516667,84.5629879053945,0.032732612674635675,-0.08028653417844556,-0.04046681592998702
9860.0,-115.3768568502087,-81.69705300458918,84.15660931854518,0.03319786975545913,-0.07997012892430266,-0.040808565507025385
9870.0,-115.0425585730427,-82.49515523981063,83.74682324714013,0.03366150844309157,-0.07964962394756281,-0.041148306109878074
9880.0,-114.70363209061816,-83.29003208506037,83.33364986589959,0.03412350371912698,-0.07932504526898354,-0.04148602073947805
9890.0,-114.36009396268673,-84.08164293120899,82.91710952031553,0.03458383079320271,-0.07899641913335875,-0.04182169262139768
9900.0,-114.01196099756498,-84.86994742670686,82.49722272488907,0.03504246510475362,-0.07866377200552988,-0.04215530520670718
9910.0,-113.65925025020988,-85.65490547836453,82.0740101613801,0.035499382324733375,-0.07832713056637441,-0.042486842172813066
9920.0,-113.30197902029522,-86.43647725198025,81.64749267710977,0.03595455835729666,-0.07798652170881093,-0.04281628742426502
9930.0,-112.94016485028988,-87.2146231728093,81.21769128326696,0.03640796934146984,-0.07764197253379113,-0.043143625093539306
9940.0,-112.5738255235542,-87.98930392588227,80.7846271532635,0.03685959165276831,-0.07729351034630305,-0.043468839541802584
9950.0,-112.20297906242467,-88.76048045615971,80.34832162110342,0.03730940190480592,-0.07694116265137341,-0.04379191535963933
9960.0,-111.82764370822133,-89.528114023944,79.90879615656104,0.037757376946493615,-0.07658495714711622,-0.04411283736371541
9970.0,-111.4478378645199,-90.29216638420621,79.46607229156143,0.038203493849404246,-0.07622492171075779,-0.04443159058422097
9980.0,-111.06358019977915,-91.05259946772912,79.02017175248693,0.03864772993415144,-0.07586108441163386,-0.0447481602886719
9990.0,-110.67488964086624,-91.80937538962189,78.57111645350597,0.039090062770749334,-0.0754934735054511,-0.04506253198136312
10000.0,-110.28178537176382,-92.56245643681177,78.11892849733977,0.0395304701810284,-0.0751221174308343,-0.04537469140485495
10010.0,-109.8842867487142,-93.3118053138387,77.66363006849588,0.039968930221488286,-0.07474704479556449,-0.04568462452372479
10020.0,-109.48241334880458,-94.05738500835105,77.20524349343304,0.04040542119484147,-0.07436828437721399,-0.045992317534222504
10030.0,-109.07618496752957,-94.79915879194232,76.74379123839208,0.04083992165115724,-0.07398586511899685,-0.046297756864611905
10040.0,-108.66562161571392,-95.53709022280327,76.27929590641725,0.04127241038882978,-0.07359981612554156,-0.04660092917534708
10050.0,-108.25074351647572,-96.2711431482303,75.81178023445955,0.04170286645551524,-0.07321016665865532,-0.04690182135921628
10060.0,-107.83157110224329,-97.00128170700737,75.34126709051907,0.04213126914902876,-0.0728169461330932,-0.04720042054146534
10070.0,-107.40812501182154,-97.72747033165433,74.86777947085557,0.042557598018205134,-0.07242018411230955,-0.047496714079880764
10080.0,-106.98042608749893,-98.44967375055057,74.39134049725544,0.04298183286374169,-0.07201991030422539,-0.04779068956485366
10090.0,-106.54849537220889,-99.16785698992135,73.91197341435509,0.04340395373898076,-0.07161615455697667,-0.04808233481941482
10100.0,-106.11235410673362,-99.88198537569406,73.42970158703065,0.04382394095068598,-0.07120894685467549,-0.04837163789923338
10110.0,-105.67202372695738,-100.59202453522903,72.94454849783233,0.044241775059768784,-0.07079831731317077,-0.04865858709259996
10120.0,-105.22752586115985,-101.2979403989084,72.45653774448965,0.04465743688198742,-0.07038429617580144,-0.04894317092037337
10130.0,-104.77888232736223,-101.99969920160765,71.96569303746583,0.04507090748860776,-0.06996691380916742,-0.04922537813590511
10140.0,-104.32611513071788,-102.69726748402627,71.47203819756851,0.04548216820703921,-0.06954620069889428,-0.04950519772493589
10150.0,-103.86924646093848,-103.39061209388638,70.97559715362058,0.04589120062143692,-0.06912218744540599,-0.04978261890546509
10160.0,-103.4082986897738,-104.07970018700689,70.47639394019097,0.04629798657326045,-0.06869490475970608,-0.05005763112759665
10170.0,-102.94329436853786,-104.76449922824486,69.97445269536547,0.046702508161816425,-0.06826438345916586,-0.05033022407335341
10180.0,-102.47425622566698,-105.44497699229669,69.46979765859396,0.04710474774475415,-0.06783065446331893,-0.05060038765647601
10190.0,-102.00120716432957,-106.12110156438848,68.96245316857949,0.047504687938543455,-0.06739374878967119,-0.05086811202218611
10200.0,-101.52417026008243,-106.79284134080171,68.4524436612237,0.04790231161890679,-0.06695369754951042,-0.051133387546931086
10210.0,-101.04316875855147,-107.46016502930433,67.9397936676296,0.048297601921232225,-0.06651053194374157,-0.05139620483810159
10220.0,-100.55822607317987,-108.12304164942543,67.4245278121598,0.04869054224094338,-0.06606428325872393,-0.05165655473372821
10230.0,-100.06936578299792,-108.78144053260803,66.90667081054289,0.049081116233848476,-0.06561498286212952,-0.05191442830214754
10240.0,-99.57661163043849,-109.43533132223001,66.38624746804271,0.049469307816450314,-0.0651626621988095,-0.052169816841653116
10250.0,-99.07998751920604,-110.08468397348679,65.86328267767112,0.04985510116623315,-0.06470735278668815,-0.05242271188011527
10260.0,-98.57951751216115,-110.72946875315301,65.33780141845637,0.05023848072190651,-0.06424908621265857,-0.052673105174582346
10270.0,-98.07522582926958,-111.36965623920514,64.8098287537714,0.05061943118363521,-0.06378789412851038,-0.05292098871085926
10280.0,-97.56713684557872,-112.0052173203112,64.27938982970409,0.05099793751322368,-0.06332380824686457,-0.05316635470306208
10290.0,-97.0552750892366,-112.63612319520053,63.74650987348832,0.05137398493427714,-0.06285686033714555,-0.05340919559314816
10300.0,-96.53966523954023,-113.26234537187884,63.211214191982435,0.0517475589323344,-0.0623870822215542,-0.053649504050430785
10310.0,-96.02033212504375,-113.88385566673969,62.673528170192185,0.05211864525496468,-0.06191450577107993,-0.05388727297106399
10320.0,-95.49730072167858,-114.50062620352219,62.13347726986376,0.05248722991184085,-0.061439162901527844,-0.05412249547751813
10330.0,-94.97059608802101,-115.11262951866956,61.59108696021849,0.05285329916413373,-0.06096108556595148,-0.05435516490866288
10340.0,-94.44024336424354,-115.7198385682841,61.046382716032895,0.0532168395236603,-0.06048030575000851,-0.05458527481837727
10350.0,-93.9062678724431,-116.32222654936777,60.499390127188235,0.05357783777034131,-0.05999685547434286,-0.0548128189903605
10360.0,-93.36869514942828,-116.9197668404895,59.95013493458555,0.05393628095743486,-0.05951076679065004,-0.055037791441883144
10370.0,-92.82755083105894,-117.51243317764511,59.39864290828973,0.0542921563943537,-0.05902207177463836,-0.05526018640850916
10380.0,-92.28286064797521,-118.10019966780055,58.8449398419516,0.05464545164525392,-0.05853080252122744,-0.05547999834221029
10390.0,-91.73465045777084,-118.6830407348898,58.28905158743146,0.054996154533933694,-0.05803699114156213,-0.05569722191497739
10400.0,-91.18294624159444,-119.2609311207716,57.7310040518114,0.05534425314332303,-0.05754066975909922,-0.055911852017820785
10410.0,-90.6277741008289,-119.83384588609078,57.17082319449037,0.05568973581494152,-0.057041870505717185,-0.056123883759735094
10420.0,-90.0691602538418,-120.40176041101586,56.608535024362936,0.05603259114832948,-0.05654062551784289,-0.05633331246665385
10430.0,-89.50713103282305,-120.96465039587838,56.04416559707806,0.05637280800044442,-0.05603696693259064,-0.0565401336803788
10440.0,-88.94171288069083,-121.52249186170502,55.47774101237246,0.05671037548503444,-0.055530926883931464,-0.05674434315748611
10450.0,-88.37293234808112,-122.07526115063592,54.90928741148855,0.05704528297198053,-0.05502253749887043,-0.05694593686820859
10460.0,-87.80081609040644,-122.62293492624121,54.33883097466969,0.05737752008660468,-0.05451183089365319,-0.05714491099530594
10470.0,-87.22539086500092,-123.16549017373018,53.766397918732764,0.05770707670896069,-0.05399883916999393,-0.05734126193290612
10480.0,-86.64668352832359,-123.70290420005495,53.19201449471893,0.058033942973085395,-0.053483594411313895,-0.057534986285332934
10490.0,-86.06472103325541,-124.23515463390686,52.615706985626275,0.05835810926623086,-0.052966128679028834,-0.05772608086590991
10500.0,-85.47953042645622,-124.76221942560187,52.03750170420972,0.05867956622806725,-0.05244647400882396,-0.0579145426957457
10510.0,-84.89113884580274,-125.28407684687681,51.457424990871004,0.058998304749851904,-0.05192466240699556,-0.05810036900250437
10520.0,-84.29957351789744,-125.80070549055654,50.87550321161143,0.05931431597358516,-0.05140072584677924,-0.058283557219151794
10530.0,-83.70486175565384,-126.3120842701419,50.291762756072785,0.05962759129112527,-0.05087469626473595,-0.058464104982688614
10540.0,-83.10703095594545,-126.81819241927406,49.706230035644694,0.0599381223432891,-0.0503466055571451,-0.058642010132863964
10550.0,-82.50610859734115,-127.31900949110332,49.118931481652,0.060245901018918246,-0.04981648557643403,-0.05881727071087006
10560.0,-81.90212223789331,-127.81451535755332,48.52989354361216,0.06055091945392732,-0.04928436812763781,-0.058989884958024374
10570.0,-81.2950995130177,-128.30469020848068,47.93914268757635,0.060853170030319426,-0.048750284964886426,-0.05915985131443002
10580.0,-80.68506813342901,-128.78951455073366,47.346705394531455,0.06115264537518472,-0.048214267787920484,-0.0593271684176262
10590.0,-80.07205588315082,-129.2689692071035,46.75260815888487,0.06144933835966926,-0.04767634823864331,-0.059491835101216584
10600.0,-79.45609061759842,-129.7430353151758,46.15687748702476,0.06174324209792159,-0.04713655789770321,-0.05965385039348914
10610.0,-78.83720026172705,-130.21169432608258,45.55953989593581,0.062034349946011424,-0.04659492828110956,-0.05981321351601365
10620.0,-78.21541280825204,-130.67492800315267,44.96062191191322,0.06232265550083804,-0.04605149083687987,-0.0599699238822311
10630.0,-77.59075631593441,-131.1327184204465,44.36015006932212,0.06260815259899744,-0.045506276941724266,-0.06012398109602679
10640.0,-76.96325890793742,-131.5850479612136,43.75815090944798,0.06289083531563744,-0.04495931789776719,-0.06027538495028706
10650.0,-76.33294877024946,-132.03189931623,43.15465097940705,0.06317069796329067,-0.04441064492930291,-0.060424135425449776
10660.0,-75.69985415017072,-132.47325548204117,42.54967683113773,0.06344773509068391,-0.043860289179592726,-0.060570232688031744
10670.0,-75.06400335487433,-132.90909975910745,41.94325502044194,0.06372194148151822,-0.04330828170768797,-0.06071367708915365
10680.0,-74.42542475002665,-133.33941574984692,41.3354121061202,0.06399331215324144,-0.0427546534853116,-0.06085446916304482
10690.0,-73.78414673858333,-133.76418737633867,40.72617462976996,0.06426184235319754,-0.04219943539366522,-0.06099260962338482
10700.0,-73.14019764167278,-134.1833989999368,40.11556899944026,0.06452752754146429,-0.04164265821950597,-0.06112809934850616
10710.0,-72.49360587563388,-134.59703524416,39.503621662374826,0.06479036341235478,-0.0410843526529554,-0.061260939398860126
10720.0,-71.84439995002322,-135.00508098776845,38.89035910437815,0.0650503458933609,-0.040524549284278066,-0.06139113101566385
10730.0,-71.19260849518287,-135.40752132944453,38.27580787784245,0.06530747114799373,-0.03996327860064852,-0.06151867562276503
10740.0,-70.53826009202112,-135.8043417526451,37.65999443639521,0.06556173555307554,-0.03940057098452865,-0.06164357480759697
10750.0,-69.88138335810709,-136.19552804441446,37.042945218168825,0.06581313570765879,-0.03883645670955094,-0.06176583032794203
10760.0,-69.222006947919,-136.58106629158192,36.424686646543705,0.0660616684317179,-0.03827096593764523,-0.061885444110424626
10770.0,-68.56015954975283,-136.9609428801632,35.80524512764805,0.06630733076440842,-0.0377041287162454,-0.06200241824864072
10780.0,-67.8958698827264,-137.33514449466747,35.184647047958606,0.06655011996230709,-0.03713597497551735,-0.062116755001285995
10790.0,-67.22916669389178,-137.7036581173479,34.56291877199874,0.0667900334976208,-0.03656653452562342,-0.06222845679026756
10800.0,-66.56007875544128,-138.06647102736133,33.94008664012199,0.06702706905639921,-0.035995837054024094,-0.06233752619880817
10810.0,-65.88863486201808,-138.42357079986778,33.3161769663966,0.0672612245367108,-0.0354239121228046,-0.06244396596954149
10820.0,-65.21486382812964,-138.77494530504737,32.69121603658368,0.06749249804681412,-0.03485078916605566,-0.06254777900259834
10830.0,-64.53879448564476,-139.12058270705347,32.06523010620094,0.06772088790330644,-0.03427649748726225,-0.06264896835368416
10840.0,-63.86045568141435,-139.4604714628822,31.438245398689105,0.06794639262926028,-0.03370106625675362,-0.06274753723214821
10850.0,-63.179876274965864,-139.79460032118095,30.810288103657513,0.06816901095234318,-0.03312452450917469,-0.06284348899904701
10860.0,-62.49708513631049,-140.12295832098334,30.18138437523885,0.0683887418029192,-0.03254690114099823,-0.06293682716519666
10870.0,-61.812111143834954,-140.44553479036995,29.551560330506618,0.0686055843121407,-0.03196822490807705,-0.06302755538922433
10880.0,-61.124983182307005,-140.76231934506222,28.92084204801813,0.06881953781002181,-0.0313885244232317,-0.06311567747560787
10890.0,-60.43573014095273,-141.0733018869464,28.289255566411157,0.06903060182349785,-0.030807828153876393,-0.06320119737270957
10900.0,-59.744380911653934,-141.3784726025301,27.65682688312154,0.06923877607447482,-0.030226164419683954,-0.06328411917081
10910.0,-59.05096438721921,-141.67782196132748,27.02358195315992,0.06944406047786256,-0.029643561390299666,-0.06336444710013145
10920.0,-58.35550945976047,-141.97134071417895,26.389546688000337,0.06964645513959322,-0.029060047083073748,-0.06344218552885683
10930.0,-57.658045019161364,-142.2590198915018,25.75474695454068,0.0698459603546322,-0.028475649360856004,-0.0635173389611462
10940.0,-56.958599951632095,-142.54085080147706,25.11920857415862,0.0700425766049717,-0.027890395929826894,-0.06358991203514885
10950.0,-56.257203138366094,-142.81682502816784,24.482957321847607,0.07023630455762042,-0.027304314337359692,-0.0636599095210112
10960.0,-55.55388345427855,-143.08693442956928,23.84601892544015,0.07042714506256909,-0.02671743196993681,-0.06372733631888039
10970.0,-54.84866976684589,-143.35117113560455,23.208419064921145,0.07061509915075881,-0.026129776051105225,-0.06379219745690967
10980.0,-54.14159093502258,-143.6095275460384,22.570183371813073,0.07080016803202982,-0.025541373639469178,-0.06385449808925414
10990.0,-53.43267580826341,-143.86199632834177,21.931337428665756,0.07098235309306311,-0.024952251626742417,-0.06391424349407204
11000.0,-52.7219532256222,-144.10857041548934,21.29190676860344,0.07116165589531298,-0.024362436735829718,-0.06397143907151914
11010.0,-52.009452014942326,-144.3492430036872,20.65191687497918,0.07133807817292936,-0.023771955518953725,-0.06402609034174456
11020.0,-51.29520099214278,-144.5840075500496,20.01139318109199,0.07151162183066928,-0.02318083435584306,-0.06407820294288491
11030.0,-50.57922896058244,-144.81285777019775,19.3703610700004,0.0716822889418045,-0.02258909945194798,-0.06412778262905805
11040.0,-49.86156471051436,-145.03578763581663,18.728845874408762,0.07185008174601593,-0.021996776836715526,-0.06417483526835832
11050.0,-49.1422370156788,-145.252791373724,18.086872873958782,0.07201500264697525,-0.021403892361985477,-0.06421936684060847
11060.0,-48.42127449727195,-145.46386353904427,17.444467171823817,0.07217705419582643,-0.02081047170396033,-0.06426138342397847
11070.0,-47.69870574737979,-145.66899895032975,16.801653806413924,0.07233623910124809,-0.020216540358110713,-0.06430089120254356
11080.0,-46.97455937794075,-145.86819265429904,16.15845779708252,0.07249256023303596,-0.019622123636540145,-0.06433789646884613
11090.0,-46.24886410137333,-146.06143987622772,15.514904218189258,0.07264602062874626,-0.01902724666304767,-0.0643724056286511
11100.0,-45.52164851835187,-146.24873612949295,14.87101800723849,0.07279662346999483,-0.01843193437945878,-0.0644044251822703
11110.0,-44.7929411774212,-146.43007718754188,14.2268240183339,0.07294437208574056,-0.01783621154158599,-0.06443396172666804
11120.0,-44.06277059781678,-146.60545906927018,13.58234704320057,0.07308926995238729,-0.017240102716975514,-0.06446102195520298
11130.0,-43.331165266990865,-146.77487803737858,12.937611809367809,0.07323132069133287,-0.016643632283662946,-0.06448561265540287
11140.0,-42.598153638263284,-146.9383305967017,12.292642978436561,0.0733705280665069,-0.01604682442897598,-0.06450774070674486
11150.0,-41.86376412858044,-147.09581349249675,11.647465144467787,0.07350689598191695,-0.01544970314836025,-0.0645274130784369
11160.0,-41.128025116388926,-147.24732370869697,11.002102832452692,0.07364042847918117,-0.014852292244267318,-0.06454463682720601
11170.0,-40.390964939633704,-147.39285846613893,10.356580496901188,0.07377112973506961,-0.014254615325056896,-0.06455941909508911
11180.0,-39.65261189386092,-147.53241522074995,9.710922520513122,0.07389900405903838,-0.013656695803956787,-0.0645717671072295
11190.0,-38.91299423043711,-147.6659916617116,9.065153212962286,0.07402405589076322,-0.01305855689805302,-0.06458168816967802
11200.0,-38.17214015488207,-147.79358570957902,8.419296809763182,0.07414628979767679,-0.012460221627325296,-0.06458918966720067
11210.0,-37.430077825311855,-147.9151955143859,7.773377471255117,0.07426571047250108,-0.011861712813719727,-0.06459427906109072
11220.0,-36.68683535099535,-148.0308194537056,7.127419281659968,0.07438232273078293,-0.011263053080261543,-0.06459696388698832
11230.0,-35.94244079101918,-148.1404561306906,6.481446248256361,0.07449613150842826,-0.010664264850212213,-0.06459725175270578
11240.0,-35.196922153065316,-148.24410437207894,5.835482300635704,0.07460714185924067,-0.010065370346263869,-0.06459515033606072
11250.0,-34.450307392292416,-148.34176322617782,5.189551290056443,0.0747153589524574,-0.009466391589776357,-0.06459066738271449
11260.0,-33.70262441032992,-148.43343196081173,4.543676988892912,0.0748207880702898,-0.008867350400056928,-0.06458381070402147
11270.0,-32.95390105437946,-148.51911006124783,3.897883090178766,0.07492343460546547,-0.008268268393681666,-0.06457458817488262
11280.0,-32.20416511642452,-148.59879722809956,3.252193207241362,0.07502330405877089,-0.0076691669838551135,-0.06456300773161057
11290.0,-31.45344433253831,-148.6724933751948,2.606630873426184,0.07512040203660186,-0.007070067379820522,-0.06454907736980124
11300.0,-30.70176638230987,-148.7401986274274,1.9612195419140335,0.07521473424851144,-0.006470990586303849,-0.064532805142215
11310.0,-29.949158888359307,-148.801913318576,1.3159825856273528,0.07530630650476433,-0.005871957403005723,-0.06451419915666781
11320.0,-29.19564941597673,-148.85763798910875,0.6709432972302238,0.07539512471389709,-0.005272988424136926,-0.06449326757393109
11330.0,-28.44126547284486,-148.9073733839582,0.026124889212042035,0.07548119488027849,-0.004674104037992066,-0.06447001860564301
11340.0,-27.68603450887713,-148.95112045027145,-0.618449505936951,0.07556452310167872,-0.004075324426577431,-0.06444446051222796
11350.0,-26.929983916149467,-148.9888803351446,-1.2627568354673713,0.07564511556684139,-0.0034766695652681534,-0.06441660160082929
11360.0,-26.173141028944883,-149.02065438333284,-1.9067741260141702,0.0757229785530602,-0.0028781592225248787,-0.06438645022325121
11370.0,-25.415533123881687,-149.04644413493793,-2.5504784831709912,0.07579811842376605,-0.0022798129596441896,-0.06435401477391343
11380.0,-24.657187420157243,-149.06625132307886,-3.1938470909635726,0.07587054162611495,-0.0016816501305596532,-0.06431930368781671
11390.0,-23.89813107988175,-149.08007787153997,-3.836857211246752,0.07594025468858545,-0.0010836898816783957,-0.0642823254385202
11400.0,-23.138391208512985,-149.0879258924008,-4.479486183010522,0.07600726421858317,-0.00048595115178340365,-0.06424308853613386
11410.0,-22.377994855385623,-149.0897976836486,-5.121711421616055,0.07607157690005073,0.00011154732804374845,-0.06420160152531912
11420.0,-21.616968908123454,-149.08569574821342,-5.763510508950276,0.07613319948210373,0.0007087870291551113,-0.06415787297666731
11430.0,-20.855340113622333,-149.07562279299748,-6.404861175956285,0.07619213877760744,0.0013057496263533253,-0.06411191148535966
11440.0,-20.093135216237897,-149.05958169551218,-7.045741183431346,0.07624840167271962,0.0019024170044064093,-0.0640637256780705
11450.0,-19.330381017653053,-149.0375754860944,-7.686128269874644,0.0763019951301942,0.002498771262137822,-0.06401332421508049
11460.0,-18.567104212944287,-149.0096073742468,-8.326000291001037,0.07635292617350709,0.003094794702728443,-0.06396071577858592
11470.0,-17.803331378754592,-148.97568075506132,-8.965335230500386,0.07640120188275912,0.0036904698330619823,-0.06390590906939358
11480.0,-17.03908902578678,-148.93579919781757,-9.60411115495026,0.07644682939658254,0.004285779366562714,-0.06384891280806337
11490.0,-16.27440359715274,-148.88996644386475,-10.242306214888231,0.0764898159095796,0.004880706222751385,-0.06378973573284386
11500.0,-15.509301466860961,-148.8381864045125,-10.879898645764115,0.07653016866977791,0.00547523352677981,-0.06372838659762459
11510.0,-14.743808938416805,-148.78046315893056,-11.516866768817636,0.07656789497609656,0.006069344608926386,-0.06366487416990518
11520.0,-13.977952243537402,-148.7168009520541,-12.153188991836942,0.0766030021758285,0.006663023004056967,-0.06359920722878076
11530.0,-13.211757540996587,-148.6472041925026,-12.788843809833452,0.07663549766213734,0.007256252451056433,-0.06353139456294488
11540.0,-12.445250915572615,-148.5716774505047,-13.423809805613928,0.07666538887156887,0.007849016892216731,-0.06346144496871009
11550.0,-11.67845837713412,-148.4902254558366,-14.058065650262506,0.07669268328157719,0.008441300472599167,-0.06338936724804622
11560.0,-10.911405859817933,-148.40285309576916,-14.691590103522685,0.07671738840806758,0.009033087539359386,-0.06331517020663568
11570.0,-10.14411922133695,-148.30956541302885,-15.324362014092003,0.07673951180295319,0.009624362641031503,-0.06323886265194767
11580.0,-9.376624242402613,-148.21036760376933,-15.956360319821215,0.07675906105173036,0.010215110526795357,-0.0631604533913308
11590.0,-8.608946626250145,-148.10526501555864,-16.58756404781343,0.07677604377106795,0.010805316145681587,-0.06307995123012389
11600.0,-7.841111998291126,-147.99426314537482,-17.217952314446848,0.07679046760641395,0.0113949646457705,-0.06299736496978525
11610.0,-7.073145905866113,-147.87736763762314,-17.84750432529927,0.0768023402296194,0.011984041373339416,-0.06291270340604227
11620.0,-6.30507381811276,-147.75458428216075,-18.476199374975295,0.0768116693365784,0.012572531871976267,-0.06282597532705869
11630.0,-5.53692112594581,-147.62591901234214,-19.10401684686076,0.07681846264488781,0.013160421881665663,-0.06273718951162266
11640.0,-4.768713142143497,-147.4913779030769,-19.730936212777124,0.07682272789152078,0.013747697337834985,-0.06264635472735414
11650.0,-4.000475101542179,-147.35096716890894,-20.356937032549467,0.07682447283052189,0.014334344370367624,-0.06255347972893188
11660.0,-3.2322321613428358,-147.20469316210574,-20.98199895349717,0.07682370523071912,0.014920349302578906,-0.06245857325634141
11670.0,-2.464009401520343,-147.05256237077242,-21.606101709822724,0.0768204328734533,0.015505698650158273,-0.062361644033142594
11680.0,-1.6958318253391553,-146.8945814169815,-22.22922512193236,0.0768146635503281,0.016090379120083043,-0.06226270076475904
11690.0,-0.9277243599781286,-146.73075705491942,-22.851349095664773,0.07680640506097813,0.01667437760948065,-0.06216175213678665
