t_s,dx_km,dy_km,dz_km,dvx_km_s,dvy_km_s,dvz_km_s
0.0,1.0,0.0,0.0,0.0,0.01,0.0
10.0,0.9999869012779938,0.09998296737032913,-8.098590045746184e-06,-2.6731227912159973e-06,0.009996661785466593,-1.5557888644318583e-06
20.0,0.9999454612397379,0.19993458007656092,-2.9832934581530968e-05,-5.669131095387624e-06,0.009993726879149992,-2.7267301019807772e-06
30.0,0.9998724252859957,0.29985880546410265,-6.134219274571878e-05,-8.993144586011148e-06,0.00999118212423056,-3.5103767243998886e-06
40.0,0.9997644884963323,0.3997594790319988,-9.8741831767058e-05,-1.2650107720542981e-05,0.009989014308841323,-3.904437343324724e-06
50.0,0.9996182973843264,0.49964030390004216,-0.0001381251829467741,-1.6644789107665633e-05,0.009987210169584461,-3.90677618517698e-06
60.0,0.9994304516596261,0.5995048503110282,-0.00017556499821423915,-2.0981780912294012e-05,0.0099857563950512,-3.515413074169887e-06
70.0,0.9991975059944442,0.6993565551683473,-0.00020711500524919175,-2.5665498298593545e-05,0.009984639629345685,-2.7285233831154506e-06
80.0,0.9989159717961359,0.7991987216086992,-0.00022881146254767956,-3.0700178910897586e-05,0.009983846475610908,-1.5444379523963746e-06
90.0,0.9985823189856696,0.8990345186100469,-0.00023667471425955675,-3.608988239251425e-05,0.009983363499555989,3.8357022777656374e-08
100.0,0.9981929777800084,0.9988669806349295,-0.00022671074314017448,-4.18384899426268e-05,0.009983177232985042,2.0212201370384366e-06
110.0,0.9977443404782677,1.0986990073091065,-0.0001949127215091082,-4.794970391129122e-05,0.009983274177326864,4.405354951336216e-06
120.0,0.9972327632515392,1.1985333631355046,-0.00013726256012529074,-5.4427047432532016e-05,0.009983640807164563,7.191810201105695e-06
130.0,0.9966545679362687,1.298372677243432,-4.9732454887924235e-05,-6.127386409553759e-05,0.009984263573764354,1.038148003600109e-05
140.0,0.9960060438310758,1.3982194431730337,7.171356872746654e-05,-6.849331765395637e-05,0.009985128908602647,1.397510429108075e-05
150.0,0.9952834494969034,1.4980760186949569,0.0002311181135884557,-7.608839177329505e-05,0.009986223226890632,1.7973268789321576e-05
160.0,0.9944830145603865,1.5979446256651957,0.0004325288712712593,-8.406188981641976e-05,0.009987532931095503,2.2376405675343535e-05
170.0,0.9936009415202685,1.697827349915084,0.0006799970850120633,-9.241643466716484e-05,0.009989044414457584,2.7184793780232214e-05
180.0,0.9926334075477419,1.7977261411770737,0.0009775760228591186,-0.00010115446859236752,0.009990744064508344,3.2398559018452226e-05
190.0,0.9915765662925738,1.8976428130451612,0.0013293194510848616,-0.0001102782531416316,0.009992618266580688,3.801767481502031e-05
200.0,0.9904265496936407,1.9975790429702807,0.0017392801090480277,-0.00011978986908533151,0.009994653407311094,4.404196256330454e-05
210.0,0.9891794697856684,2.0975363722908607,0.0022115081922893616,-0.00012969121639062095,0.009996835878138913,5.0471092114014474e-05
220.0,0.987831420508365,2.19751620629817,0.002750049838716376,-0.00013998401423531275,0.009999152078797414,5.7304582294497605e-05
230.0,0.9863784795143126,2.2975198143366793,0.003358945620907477,-0.0001506698010597834,0.010001588420798018,6.454180145866491e-05
240.0,0.9848167099755336,2.3975483299393097,0.004042229044585932,-0.00016174993465681233,0.010004131330906855,7.218196806735358e-05
250.0,0.9831421623886555,2.4976027509974243,0.004803925053314191,-0.0001732255922992666,0.010006767254612862,8.022415129893417e-05
260.0,0.9813508763785871,2.5976839399654446,0.005648048539459022,-0.00018509777090554064,0.010009482659586625,8.866727168997055e-05
270.0,0.9794388825006282,2.697792624099952,0.006578602861477969,-0.0001973672872426626,0.010012264039129134,9.751010180574058e-05
280.0,0.9774022040409306,2.797929395733145,0.007599578367577565,-0.0002100347781669762,0.01001509791560965,0.00010675126694042462
290.0,0.9752368588152286,2.898094712580518,0.008714950925793904,-0.00022310070090230956,0.010017970843891897,0.0001163892458467709
300.0,0.9729388609657569,2.9982888980826328,0.00992868046054589,-0.00023656533335554046,0.010020869414747752,0.00012642237149504434
310.0,0.9705042227562769,3.0985121417808505,0.0112447094957118,-0.0002504287744694692,0.010023780258257618,0.00013684883186106773
320.0,0.9679289563544318,3.1987644997281137,0.012666961713283558,-0.00026469094461325913,0.010026690047203262,0.00014766667074439676
330.0,0.9652090756063013,3.2990458949337866,0.01419934052343717,-0.00027935158600992483,0.010029585500449228,0.0001588737886156428
340.0,0.9623405978286778,3.39935611783983,0.015845727624566427,-0.00029441026320027456,0.010032453386295957,0.00017046794349001083
350.0,0.9593195455785075,3.4996948268324743,0.01760998158735322,-0.0003098663635442749,0.010035280525829414,0.00018244675183143636
360.0,0.956141948423362,3.6000615487864898,0.01949593644276322,-0.00032571909775885237,0.010038053796251499,0.00019480768948423242
370.0,0.9528038447054177,3.7004556796428894,0.02150740028029371,-0.00034196750049236087,0.010040760134194786,0.00020754809263294239
380.0,0.9493012832988315,3.8008764850198093,0.02364815385654005,-0.00035861043093553827,0.010043386539020838,0.00022066515879015075
390.0,0.9456303253604397,3.9013231008563563,0.02592194921410333,-0.0003756465734687794,0.010045920076101394,0.00023415594781199664
400.0,0.94178704607372,4.0017945340891705,0.028332508310861836,-0.00039307443834554745,0.010048347880081665,0.00024801738294113497
410.0,0.9377675363859441,4.1022896633614785,0.0308835216596288,-0.00041089236241174953,0.010050657158124972,0.00026224625187689217
420.0,0.9335679047384603,4.202807239764401,0.03357864697821913,-0.00042909850986089834,0.010052835193138033,0.0002768392078723579
430.0,0.929184278790035,4.3033458876102735,0.036421507849947465,-0.0004476908730248877,0.010054869346976074,0.00029179277085816335
440.0,0.9246128071331909,4.403904105237749,0.03941569239458047,-0.00046666727320020197,0.010056747063627119,0.0003071033285926853
450.0,0.9198496610034713,4.504480265848461,0.04256475194976548,-0.0004860253615093872,0.010058455872374604,0.0003227671378384268
460.0,0.9148910359766392,4.605072618375817,0.04587219976715408,-0.000505762619797727,0.010059983390940382,0.0003387803255648088
470.0,0.9097331536414728,4.705679288387522,0.049341509733638315,-0.0005258763615649059,0.010061317328614669,0.00035513889017814063
480.0,0.9043722632943154,4.806298279014075,0.0529761150784408,-0.0005463637329307187,0.010062445489345297,0.0003718387027740076
490.0,0.8988046436007306,4.906927471912114,0.05677940711251239,-0.0005672217136360866,0.010063355774816478,0.0003888755084174618
500.0,0.8930266042560888,5.0075646282565565,0.060754733973045795,-0.0005884471180777627,0.010064036187499681,0.0004062449274471867
510.0,0.8870344876354208,5.108207389763264,0.0649053993813538,-0.0006100365963771018,0.010064474833680288,0.0004239424568044471
520.0,0.8808246704311513,5.20885327974215,0.06923466141524909,-0.000631986635482678,0.010064659926459992,0.00044196347138666177
530.0,0.8743935652787213,5.309499704180369,0.07374573129586647,-0.0006542935603064965,0.010064579788734299,0.0004603032254252775
540.0,0.8677376223701179,5.410143952855277,0.07844177218886865,-0.0006769535348935322,0.010064222856144448,0.00047895685388763215
550.0,0.86085333105532,5.510783200476804,0.083325898019976,-0.0006999625636243402,0.01006357768000304,0.0004979193739024877
560.0,0.853737221431677,5.6114145078588935,0.08840117230476166,-0.0007233164924504718,0.010062632930192729,0.0005171856862089195
570.0,0.84638586592123,5.712034823119692,0.09367060699265217,-0.0007470110101624389,0.010061377398037252,0.0005367505766282425
580.0,0.8387958808359929,5.812640982910129,0.09913716132507536,-0.0007710416496899635,0.010059799999144163,0.0005566087175586596
590.0,0.8309639279312022,5.913229713670554,0.10480374070769521,-0.0007954037894342525,0.010057889776218524,0.000576754669492318
600.0,0.8228867159465539,6.013797632915091,0.11067319559667585,-0.0008200926546320364,0.010055635901846929,0.0005971828825544521
610.0,0.8145610021354348,6.114341250543372,0.11674832039891425,-0.0008451033187511113,0.010053027681251148,0.0006178876980643014
620.0,0.8059835937821669,6.214856970179302,0.12303185238618349,-0.0008704307049171219,0.010050054555010707,0.000638863350117484
630.0,0.7971513496811671,6.31534109054174,0.12952647064549655,-0.000896069587371478,0.01004670610176696,0.0006601039671915411
640.0,0.7880611816016411,6.415789806841295,0.13623479504527894,-0.0009220145929592376,0.010042972040897866,0.0006816035737721313
650.0,0.7787100557903088,6.516199212193959,0.14315938517259116,-0.0009482602026476482,0.010038842235131244,0.0007033560919958038
660.0,0.7690949944000265,6.616565299072394,0.1503027393372283,-0.0009748007530752463,0.010034306693156737,0.000725355343317942
670.0,0.75921307693072,6.7168839607770074,0.15766729356854461,-0.001001630438130118,0.01002935557219291,0.0007475950501984464
