station,t,rho_km,rho_dot_km_s,elev_rad
Station 1,14820.0,6526.514843798304,-3.55758674632424,0.20332785389591743
Station 1,14830.0,6490.965897646166,-3.5521684519911596,0.21016632901341725
Station 1,14840.0,6455.47216126107,-3.5465442003374434,0.2170480214432597
Station 1,14850.0,6420.035712058176,-3.540710409703501,0.22397356556886042
Station 1,14860.0,6384.6586636560105,-3.5346634211937658,0.23094360474632328
Station 1,14870.0,6349.343166656053,-3.528399497266349,0.23795879132836847
Station 1,14880.0,6314.091409436171,-3.5219148203266526,0.24501978667970556
Station 1,14890.0,6278.905618957957,-3.5152054913277535,0.252127261183171
Station 1,14900.0,6243.788061587848,-3.5082675283806486,0.25928189423590264
Station 1,14910.0,6208.741043931981,-3.501096865377716,0.26648437423477445
Station 1,14920.0,6173.766913684632,-3.493689350633001,0.27373539855028545
Station 1,14930.0,6138.868060490114,-3.486040745543262,0.2810356734880195
Station 1,14940.0,6104.046916817914,-3.4781467232739898,0.2883859142367763
Station 1,14950.0,6069.3059588508395,-3.4700028674749905,0.2957868448023824
Station 1,14960.0,6034.647707385893,-3.4616046710304,0.3032391979261676
Station 1,14970.0,6000.074728747529,-3.4529475348484615,0.3107437149870085
Station 1,14980.0,5965.589635712934,-3.4440267666966973,0.3183011458857879
Station 1,14990.0,5931.195088448836,-3.434837580088588,0.3259122489110556
Station 1,15000.0,5896.893795459398,-3.4253750932282445,0.33357779058459713
Station 1,15010.0,5862.688514544571,-3.4156343280200714,0.3412985454855522
Station 1,15020.0,5828.582053768293,-3.4056102091508476,0.349075296051645
Station 1,15030.0,5794.5772724358085,-3.3952975632521767,0.35690883235601006
Station 1,15040.0,5760.677082079298,-3.384691118151787,0.36479995185800795
Station 1,15050.0,5726.88444745096,-3.3737855022226926,0.3727494591263443
Station 1,15060.0,5693.202387522523,-3.362575243839793,0.38075816553271086
Station 1,15070.0,5659.633976490162,-3.3510547709541343,0.38882688891406525
Station 1,15080.0,5626.182344783598,-3.3392184107955827,0.3969564532015701
Station 1,15090.0,5592.850680078103,-3.3270603897153963,0.4051476880141103
Station 1,15100.0,5559.6422283080365,-3.3145748331808003,0.41340142821417675
Station 1,15110.0,5526.560294680307,-3.301755765934346,0.42171851342381617
Station 1,15120.0,5493.608244680728,-3.288597112334249,0.430099787497611
Station 1,15130.0,5460.789504887674,-3.2750926969758605,0.43854609793115656
Station 1,15140.0,5428.107564155281,-3.2612362453305863,0.44705829526338525
Station 1,15150.0,5395.565974638018,-3.2470213846987717,0.4556372324090518
Station 1,15160.0,5363.168352696743,-3.232441645447416,0.46428376392758897
Station 1,15170.0,5330.918379863067,-3.217490462467743,0.472998745243411
Station 1,15180.0,5298.819803787429,-3.2021611769080027,0.48178303180624643
Station 1,15190.0,5266.876439168115,-3.1864470382003534,0.49063747818802067
Station 1,15200.0,5235.0921686581105,-3.1703412064013405,0.49956293711266203
Station 1,15210.0,5203.470943746638,-3.15383675486632,0.5085602584149905
Station 1,15220.0,5172.016785611923,-3.1369266732789662,0.5176302879246545
Station 1,15230.0,5140.733785941547,-3.119603871057662,0.5267738662708757
Station 1,15240.0,5109.626107716531,-3.101861181161419,0.5359918276035237
Station 1,15250.0,5078.697985955093,-3.083691364318545,0.545284998225804
Station 1,15260.0,5047.953728411693,-3.065087113702013,0.5546541951335965
Station 1,15270.0,5017.39771622688,-3.0460410600760213,0.5641002244561795
Station 1,15280.0,4987.034404523071,-3.0265457774388276,0.5736238797928072
Station 1,15290.0,4956.8683229412545,-3.0065937891873356,0.5832259404392609
Station 1,15300.0,4926.904076113264,-2.9861775748293584,0.592907169498161
Station 1,15310.0,4897.146344064074,-2.965289577269693,0.6026683118664432
Station 1,15320.0,4867.599882538274,-2.943922210696365,0.6125100920929828
Station 1,15330.0,4838.26952324464,-2.9220678690933743,0.622433212098904
Station 1,15340.0,4809.160174012428,-2.8997189354062303,0.6324383487525969
Station 1,15350.0,4780.276818852772,-2.8768677913862066,0.6425261512909219
Station 1,15360.0,4751.624517918353,-2.8535068281388796,0.6526972385774464
Station 1,15370.0,4723.208407354148,-2.829628457401755,0.6629521961878767
Station 1,15380.0,4695.033699031965,-2.8052251235750285,0.6732915733120621
Station 1,15390.0,4667.105680161103,-2.7802893165282363,0.6837158794610805
Station 1,15400.0,4639.429712767372,-2.7548135852043822,0.694225580966907
Station 1,15410.0,4612.011233032379,-2.7287905520412066,0.704821097261063
Station 1,15420.0,4584.855750484952,-2.702212928227506,0.7155027969173252
Station 1,15430.0,4557.968847036237,-2.6750735298099304,0.7262709934421477
Station 1,15440.0,4531.356175849997,-2.6473652946631185,0.7371259407947205
Station 1,15450.0,4505.023460039483,-2.619081300332974,0.7480678286166745
Station 1,15460.0,4478.976491182115,-2.590214782759365,0.7590967771492201
Station 1,15470.0,4453.221127643255,-2.5607591558808593,0.7702128318128723
Station 1,15480.0,4427.763292700302,-2.530708032119626,0.7814159574219851
Station 1,15490.0,4402.608972405389,-2.500055243762202,0.7927060319979975
Station 1,15500.0,4377.764213117108,-2.4687948652378187,0.8040828401426692
Station 1,15510.0,4353.235119267328,-2.436921236052414,0.8155460659804735
Station 1,15520.0,4329.027850478168,-2.4044289847323475,0.827095285543437
Station 1,15530.0,4305.148618532845,-2.3713130535065403,0.8387299585974456
Station 1,15540.0,4281.603684114269,-2.3375687237338,0.8504494198415106
Station 1,15550.0,4258.399353285438,-2.303191642038997,0.862252869409861
Station 1,15560.0,4235.541973704805,-2.268177847105256,0.8741393625982187
Station 1,15570.0,4213.037930570336,-2.232523797061039,0.8861077987233886
Station 1,15580.0,4190.893642286733,-2.19622639739217,0.8981569090109678
Station 1,15590.0,4169.11555585092,-2.159283029299825,0.9102852433890434
Station 1,15600.0,4147.710141951854,-2.1216915784161063,0.9224911560457906
Station 1,15610.0,4126.6838897815205,-2.083450463779198,0.9347727895852962
Station 1,15620.0,4106.043301555144,-2.0445586669604814,0.947128057587951
Station 1,15630.0,4085.7948867396717,-2.0050157612259802,0.959554625348739
Station 1,15640.0,4065.945155990844,-1.9648219406049394,0.9720498885274216
Station 1,15650.0,4046.5006148005145,-1.9239780487285252,0.984610949398063
Station 1,15660.0,4027.4677568572556,-1.8824856072922982,0.9972345903298967
Station 1,15670.0,4008.853057124843,-1.840346843987036,1.0099172440656288
Station 1,15680.0,3990.6629646447723,-1.7975647197339648,1.02265496028478
Station 1,15690.0,3972.903895070661,-1.7541429550524867,1.0354433678461998
Station 1,15700.0,3955.5822229441583,-1.7100860553814305,1.0482776319924756
Station 1,15710.0,3938.704273723775,-1.6653993351686032,1.06115240566634
Station 1,15720.0,3922.2763155799435,-1.6200889405383339,1.0740617739312885
Station 1,15730.0,3906.3045509715707,-1.5741618703428726,1.086999190301003
Station 1,15740.0,3890.795108021226,-1.5276259954009856,1.099957403559779
Station 1,15750.0,3875.754031708171,-1.4804900757262422,1.1129283733935036
Station 1,15760.0,3861.1872749003346,-1.4327637755482119,1.1259031728421827
Station 1,15770.0,3847.1006892483438,-1.384457675932472,1.1388718752254656
Station 1,15780.0,3833.5000159665974,-1.3355832848097378,1.1518234227782913
Station 1,15790.0,3820.3908765282854,-1.2861530442311988,1.164745473764054
Station 1,15800.0,3807.778763302989,-1.2361803346756393,1.1776242243130255
Station 1,15810.0,3795.669030167212,-1.1856794762449865,1.1904442006799552
Station 1,15820.0,3784.0668831197863,-1.1346657265978863,1.2031880170604854
Station 1,15830.0,3772.9773709354617,-1.0831552754862428,1.215836093613543
Station 1,15840.0,3762.4053758913105,-1.0311652357771002,1.2283663290141285
Station 1,15850.0,3752.355604597682,-0.9787136308621276,1.2407537218856837
Station 1,15860.0,3742.8325787786785,-0.9258193783853522,1.2529699361110798
Station 1,15870.0,3733.840626608609,-0.8725022701813328,1.2649828067735163
Station 1,15880.0,3725.383874143065,-0.8187829484866297,1.27675578687095
Station 1,15890.0,3717.4662368685704,-0.7646828783756981,1.2882473410661517
Station 1,15900.0,3710.0914116303925,-0.7102243164381584,1.2994103027322053
Station 1,15910.0,3703.2628688916543,-0.6554302757634898,1.3101912260357276
Station 1,15920.0,3696.9838453602993,-0.6003244873168839,1.3205297875456492
Station 1,15930.0,3691.257337019478,-0.5449313578195488,1.330358323284036
Station 1,15940.0,3686.086092595663,-0.4892759242761623,1.3396016273515012
Station 1,15950.0,3681.472607497187,-0.4333838053210757,1.3481771842056414
Station 1,15960.0,3677.419118254106,-0.3772811495832229,1.3559960494721284
Station 1,15970.0,3673.9275974881007,-0.3209945812963434,1.3629646162652103
Station 1,15980.0,3670.9997494387694,-0.26455114340676267,1.3689874780735205
Station 1,15990.0,3668.6370060700146,-0.20797823845418928,1.3739714927886981
Station 1,16000.0,3666.840523777362,-0.15130356752221907,1.3778309421480548
Station 1,16010.0,3665.611180714008,-0.09455506757374788,1.3804933775645927
Station 1,16020.0,3664.9495747501223,-0.03776084750215014,1.3819054163943163
Station 1,16030.0,3664.8560220766217,0.01905087675829714,1.3820375298737742
Station 1,16040.0,3665.3305564610605,0.07585184771013936,1.3808868836286614
Station 1,16050.0,3666.3729291598247,0.13261383199998583,1.3784776168342545
Station 1,16060.0,3667.9826094871264,0.18930868599459139,1.3748584975748213
Station 1,16070.0,3670.1587860377435,0.24590842086617226,1.3700984674383592
Station 1,16080.0,3672.9003685568773,0.30238526683233286,1.3642809719114182
Station 1,16090.0,3676.205990446943,0.3587117362041996,1.3574980549274194
Station 1,16100.0,3680.0740118977606,0.414860684908056,1.3498450130219861
Station 1,16110.0,3684.502523623287,0.4708053721605704,1.3414160872935823
Station 1,16120.0,3689.489351184943,0.5265195179954665,1.3323013553214433
Station 1,16130.0,3695.03205987866,0.5819773583599794,1.3225847531354633
Station 1,16140.0,3701.127960160057,0.6371536975221181,1.3123430305863033
Station 1,16150.0,3707.774113579688,0.6920239575547836,1.3016454035344902
Station 1,16160.0,3714.967339198111,0.7465642246891745,1.2905536809703597
Station 1,16170.0,3722.704220448555,0.8007512923578467,1.2791226854578226
Station 1,16180.0,3730.9811124133325,0.8545627007765638,1.2674008315594938
Station 1,16190.0,3739.7941494787733,0.907976772943425,1.2554307686957469
Station 1,16200.0,3749.1392533323665,0.9609726469632679,1.2432500281961256
Station 1,16210.0,3759.0121412650574,1.0135303046347761,1.2308916387443798
Station 1,16220.0,3769.4083346418242,1.0656305963168682,1.2183846912588097
Station 1,16230.0,3780.3231676379455,1.117255262022619,1.205754845258123
Station 1,16240.0,3791.751796477677,1.1683869485819829,1.1930247755636212
Station 1,16250.0,3803.689208440448,1.2190092232808063,1.180214562006537
Station 1,16260.0,3816.130231117465,1.2691065838089715,1.1673420269195924
Station 1,16270.0,3829.069541753201,1.318664464661452,1.154423025981517
Station 1,16280.0,3842.5016766331396,1.3676692401067811,1.1414716981193844
Station 1,16290.0,3856.421040484094,1.4161082238536604,1.128500679905823
Station 1,16300.0,3870.821915854889,1.4639696655624037,1.1155212894202198
Station 1,16310.0,3885.698472446631,1.511242744361423,1.102543683995412
Station 1,16320.0,3901.0447763635766,1.5579175595405967,1.0895769957140484
Station 1,16330.0,3916.8547992572435,1.6039851186024923,1.0766294479904672
Station 1,16340.0,3933.122427338376,1.6494373228596508,1.0637084560932195
Station 1,16350.0,3949.8414702332066,1.6942669507711567,1.0508207140376207
Station 1,16360.0,3967.0056696624324,1.738467639214848,1.0379722699070661
Station 1,16370.0,3984.608707923306,1.782033862892764,1.0251685913432298
Station 1,16380.0,4002.6442161571977,1.8249609120669323,1.0124146226736088
Station 1,16390.0,4021.1057823869455,1.8672448688205792,0.9997148349146063
Station 1,16400.0,4039.986959310265,1.9088825820362416,0.9870732696940387
Station 1,16410.0,4059.2812718373593,1.9498716412776051,0.974493577973277
Station 1,16420.0,4078.9822243627077,1.9902103497558201,0.961979054311761
Station 1,16430.0,4099.083307762808,2.029897696554248,0.9495326673011266
Station 1,16440.0,4119.578006113314,2.068933328277831,0.9371570866992704
Station 1,16450.0,4140.459803120659,2.107317520284864,0.9248547077133072
Station 1,16460.0,4161.722188264748,2.145051147650016,0.9126276728120372
Station 1,16470.0,4183.35866265082,2.182135655998169,0.9004778913911116
Station 1,16480.0,4205.36274456979,2.218573032338921,0.8884070575657984
Station 1,16490.0,4227.727974767803,2.2543657760219697,0.8764166663255459
Station 1,16500.0,4250.44792142672,2.2895168699236534,0.8645080282503234
Station 1,16510.0,4273.516184858428,2.324029751965248,0.8526822829597318
Station 1,16520.0,4296.926401916728,2.3579082870539287,0.8409404114415018
Station 1,16530.0,4320.67225013151,2.391156739527855,0.8292832473852857
Station 1,16540.0,4344.747451570596,2.4237797461777078,0.8177114876301768
Station 1,16550.0,4369.145776435364,2.4557822899081105,0.8062257018195373
Station 1,16560.0,4393.861046396855,2.4871696740939404,0.794826341344093
Station 1,16570.0,4418.887137679555,2.5179474976783514,0.7835137476435848
Station 1,16580.0,4444.21798386276,2.548121631082152,0.772288159922988
Station 1,16590.0,4469.847578329916,2.5776981930300105,0.7611497223242052
Station 1,16600.0,4495.769976905599,2.6066835278772564,0.7500984906743974
Station 1,16610.0,4521.979299907975,2.6350841840705748,0.7391344387486324
Station 1,16620.0,4548.469734066552,2.6629068934306463,0.7282574641376757
Station 1,16630.0,4575.23553425855,2.6901585512972774,0.7174673937474949
Station 1,16640.0,4602.271025050609,2.7168461975570706,0.7067639889560551
Station 1,16650.0,4629.570602054706,2.7429769985523125,0.6961469504527497
Station 1,16660.0,4657.128733107096,2.7685582298658424,0.6856159227831535
Station 1,16670.0,4684.93995927909,2.793597259973021,0.6751704986194768
Station 1,16680.0,4712.998895728275,2.8181015347487945,0.6648102227751302
Station 1,16690.0,4741.300232398744,2.8420785628150673,0.6545345959800586
Station 1,16700.0,4769.838734578675,2.8655359017111537,0.6443430784320058
Station 1,16710.0,4798.609243323461,2.8884811448680194,0.6342350931375603
Station 1,16720.0,4827.606675752337,2.9109219093652206,0.6242100290556725
Station 1,16730.0,4856.82602522631,2.932865824448049,0.6142672440553089
Station 1,16740.0,4886.262361414855,2.954320520781064,0.6044060676980468
Station 1,16750.0,4915.910830258727,2.975293620413375,0.5946258038555717
Station 1,16760.0,4945.766653835854,2.9957927274302385,0.5849257331713744
Station 1,16770.0,4975.825130137119,3.015825419264993,0.5753051153752935
Station 1,16780.0,5006.081632758548,3.0353992386451334,0.5657631914589775
Station 1,16790.0,5036.5316105161,3.0545216861460482,0.5562991857198475
Station 1,16800.0,5067.170586989087,3.0732002133260092,0.5469123076806611
Station 1,16810.0,5097.994159997895,3.0914422164161053,0.5376017538913717
Station 1,16820.0,5128.998001021492,3.109255030539093,0.5283667096195682
Station 1,16830.0,5160.177854559863,3.126645924431388,0.5192063504354711
Station 1,16840.0,5191.529537446355,3.1436220956430194,0.5101198436970737
Station 1,16850.0,5223.048938114554,3.160190666190722,0.5011063499407802
Station 1,16860.0,5254.732015824182,3.1763586786400397,0.4921650241825596
Station 1,16870.0,5286.574799850152,3.192133092592893,0.4832950171344078
Station 1,16880.0,5318.573388638781,3.2075207815577698,0.47449547634064493
Station 1,16890.0,5350.723948934868,3.222528530180389,0.4657655472383621
Station 1,16900.0,5383.022714883156,3.237163031813472,0.45710437414610045
Station 1,16910.0,5415.465987107477,3.2514308864049832,0.44851110118465526
Station 1,16920.0,5448.050131770661,3.2653385986849726,0.43998487313370166
Station 1,16930.0,5480.771579618151,3.278892576632015,0.43152483622774523
Station 1,16940.0,5513.626825006893,3.292099130201789,0.4231301388945981
Station 1,16950.0,5546.612424780845,3.3049644704201238,0.4147999324181613
Station 1,16960.0,5579.7249973893495,3.3174947085033892,0.40653337158568226
Station 1,16970.0,5612.9612219596365,3.3296958552047116,0.3983296152841817
Station 1,16980.0,5646.317837215312,3.3415738204866146,0.39018782702806365
Station 1,16990.0,5679.791640469936,3.3531344133142915,0.3821071754546467
Station 1,17000.0,5713.379486618826,3.3643833416175886,0.3740868347790818
Station 1,17010.0,5747.078287130856,3.3753262124087473,0.3661259852109906
Station 1,17020.0,5780.885009041692,3.3859685320435875,0.3582238133350566
Station 1,17030.0,5814.796673949976,3.3963157066145198,0.3503795124576755
Station 1,17040.0,5848.8103570177,3.4063730424644247,0.34259228292167354
Station 1,17050.0,5882.923185976007,3.4161457468109897,0.3348613323910014
Station 1,17060.0,5917.132340137501,3.4256389284717788,0.3271858761072102
Station 1,17070.0,5951.435049416075,3.4348575986808094,0.31956513711942935
Station 1,17080.0,5985.828593355182,3.4438066719880163,0.31199834648946667
Station 1,17090.0,6020.310300165327,3.4524909672334467,0.30448474347359206
Station 1,17100.0,6054.877545771615,3.4609152085886157,0.297023575682443
Station 1,17110.0,6089.527752871922,3.4690840266578546,0.28961409922046527
Station 1,17120.0,6124.258390006378,3.477001959632978,0.2822555788061858
Station 1,17130.0,6159.066970638665,3.484673454495051,0.274947287874565
Station 1,17140.0,6193.951052249578,3.4921028682574047,0.26768850866261285
Station 1,17150.0,6228.908235443312,3.499294469244481,0.26047853227937556
Station 1,17160.0,6263.936163066822,3.5062524384014626,0.2533166587613477
Station 1,17170.0,6299.032519342543,3.512980870629952,0.2462021971143125
Station 1,17180.0,6334.195029014782,3.519483776145357,0.23913446534254382
Station 1,17190.0,6369.4214565099555,3.5257650818519335,0.23211279046626357
Station 1,17200.0,6404.709605110902,3.5318286327317105,0.2251365085281944
Station 1,17210.0,6440.05731614537,3.537678193243851,0.2182049645900018
Station 1,17220.0,6475.462468188831,3.543317448731219,0.2113175127193685
Station 1,17230.0,6510.922976281651,3.548750006831253,0.20447351596841337
Station 1,17240.0,6546.436791160719,3.553979398888333,0.1976723463441171
Station 1,17250.0,6582.001898505514,3.5590090813652484,0.190913384771376
Station 1,17260.0,6617.616318198605,3.563842437251415,0.18419602104928787
Station 1,17270.0,6653.2781036005945,3.56848277746575,0.17751965380121032
Station 3,18570.0,6659.0111287965,-2.991313595792618,0.1753643604716417
Station 3,18580.0,6629.150718693959,-2.9807256017212227,0.18092394703998593
Station 3,18590.0,6599.397478837022,-2.9698790018674988,0.1864978963109617
Station 3,18600.0,6569.754011868647,-2.958770475031261,0.19208601163329647
Station 3,18610.0,6540.222953777032,-2.9473966730386945,0.1976880811488868
Station 3,18620.0,6510.806974159292,-2.935754221901652,0.2033038771554414
Station 3,18630.0,6481.50877647324,-2.923839723071435,0.2089331554489529
Station 3,18640.0,6452.3310982763605,-2.9116497547911635,0.21457565464570524
Station 3,18650.0,6423.276711450975,-2.899180873550807,0.22023109548356082
Station 3,18660.0,6394.348422414625,-2.8864296156491123,0.22589918010230395
Station 3,18670.0,6365.5490723145895,-2.8733924988666737,0.2315795913028397
Station 3,18680.0,6336.881537205502,-2.8600660242544422,0.23727199178510822
Station 3,18690.0,6308.348728208846,-2.8464466780420814,0.24297602336459317
Station 3,18700.0,6279.953591653255,-2.8325309336705033,0.24869130616738058
Station 3,18710.0,6251.699109194312,-2.8183152539530734,0.254417437803751
Station 3,18720.0,6223.588297912617,-2.803796093369864,0.26015399252036847
Station 3,18730.0,6195.624210388834,-2.7889699004994375,0.26590052033118744
Station 3,18740.0,6167.80993475432,-2.7738331205925206,0.27165654612727286
Station 3,18750.0,6140.148594715978,-2.758382198292014,0.27742156876580754
Station 3,18760.0,6112.643349544792,-2.7426135805068377,0.2831950601375963
Station 3,18770.0,6085.297393850446,-2.7265237195006584,0.2889764641937323
Station 3,18780.0,6058.113957728993,-2.710109075992719,0.2947651960000579
Station 3,18790.0,6031.09630666458,-2.693366122514003,0.3005606407459694
Station 3,18800.0,6004.247741335247,-2.676291346943242,0.3063621527291617
Station 3,18810.0,5977.57159744345,-2.658881256190405,0.31216905433049436
Station 3,18820.0,5951.0712455085595,-2.6411323800544344,0.31798063497273704
Station 3,18830.0,5924.750090619523,-2.623041275258441,0.3237961500644071
Station 3,18840.0,5898.611572145954,-2.604604529665373,0.3296148199300701
Station 3,18850.0,5872.659163405832,-2.5858187666767902,0.3354358287286565
Station 3,18860.0,5846.896371288025,-2.566680649817091,0.34125832336152523
Station 3,18870.0,5821.326735827738,-2.5471868875052017,0.34708141237219636
Station 3,18880.0,5795.953829733101,-2.5273342380152806,0.35290416483989295
Station 3,18890.0,5770.781257860942,-2.507119514627588,0.3587256092692408
Station 3,18900.0,5745.812656639948,-2.486539590970201,0.3645447324787163
Station 3,18910.0,5721.051693439294,-2.465591406551645,0.3703604784906777
Station 3,18920.0,5696.502065880843,-2.444271972484115,0.37617174742606174
Station 3,18930.0,5672.16750109312,-2.4225783773961167,0.3819773944071215
Station 3,18940.0,5648.051754905128,-2.4005077935329364,0.38777622847184184
Station 3,18950.0,5624.158610978215,-2.378057483042464,0.3935670115039814
Station 3,18960.0,5600.491879874189,-2.3552248044432345,0.399348457182992
Station 3,18970.0,5577.055398057924,-2.3320072192707517,0.40511922995839483
Station 3,18980.0,5553.853026832702,-2.3084022988972546,0.41087794405350947
Station 3,18990.0,5530.888651206641,-2.284407731519291,0.4166231625037903
Station 3,19000.0,5508.166178688643,-2.2600213293064138,0.422353396235367
Station 3,19010.0,5485.689538012247,-2.2352410357034476,0.4280671031897443
Station 3,19020.0,5463.4626777860185,-2.2100649328776583,0.43376268750098324
Station 3,19030.0,5441.489565069064,-2.1844912493011375,0.4394384987320529
Station 3,19040.0,5419.774183870435,-2.1585183674575994,0.44509283117741355
Station 3,19050.0,5398.320533571251,-2.132144831661665,0.45072392323926547
Station 3,19060.0,5377.1326272685965,-2.1053693559774707,0.4563299568852546
Station 3,19070.0,5356.214490040207,-2.078190832222348,0.4619090571957977
Station 3,19080.0,5335.570157129307,-2.0506083380399733,0.4674592920095391
Station 3,19090.0,5315.2036720489605,-2.0226211450262515,0.4729786716757747
Station 3,19100.0,5295.119084605593,-1.9942287268898526,0.4784651489230113
Station 3,19110.0,5275.320448841432,-1.9654307676281297,0.4839166188531192
Station 3,19120.0,5255.811820895872,-1.9362271696978317,0.48933091907079
Station 3,19130.0,5236.597256785962,-1.9066180621588051,0.4947058299582583
Station 3,19140.0,5217.680810010547,-1.8766038087868033,0.5000390750940269
Station 3,19150.0,5199.066529066278,-1.8461850160980942,0.5053283218374008
Station 3,19160.0,5180.7584552825065,-1.8153625412056056,0.5105711821353054
Station 3,19170.0,5162.760620129509,-1.7841374996483723,0.5157652134614948
Station 3,19180.0,5145.077042591656,-1.7525112730266272,0.5209079199702651
Station 3,19190.0,5127.711726471734,-1.7204855164520398,0.5259967538578608
Station 3,19200.0,5110.668657621387,-1.6880621657849904,0.5310291169407386
Station 3,19210.0,5093.95180110002,-1.6552434446282724,0.5360023624603993
Station 3,19220.0,5077.56509826474,-1.6220318710458705,0.5409137971240897
Station 3,19230.0,5061.512463794305,-1.5884302639748635,0.5457606833901589
Station 3,19240.0,5045.797782650294,-1.5544417492979234,0.5505402420062112
Station 3,19250.0,5030.424906979124,-1.5200697655436382,0.5552496548074445
Station 3,19260.0,5015.397652958823,-1.4853180691815289,0.5598860677816531
Station 3,19270.0,5000.719797594776,-1.4501907394786993,0.5644465944063487
Station 3,19280.0,4986.39507546906,-1.4146921828851107,0.5689283192622719
Station 3,19290.0,4972.427175448302,-1.378827136914778,0.5733283019262394
Station 3,19300.0,4958.819737355201,-1.3426006734907083,0.5776435811447994
Station 3,19310.0,4945.5763486093965,-1.3060182017220687,0.5818711792885465
Station 3,19320.0,4932.700540843467,-1.2690854700829588,0.5860081070851685
Station 3,19330.0,4920.195786500261,-1.2318085679633386,0.5900513686274068
Station 3,19340.0,4908.065495418019,-1.1941939265638903,0.5939979666500302
Station 3,19350.0,4896.313011410014,-1.1562483191082582,0.5978449080677861
Station 3,19360.0,4884.941608845714,-1.1179788603477794,0.6015892097639707
Station 3,19370.0,4873.954489240694,-1.0793930053358802,0.6052279046169027
Station 3,19380.0,4863.354777862743,-1.0404985474514907,0.6087580477490974
Station 3,19390.0,4853.145520361816,-1.001303615653247,0.61217672298143
Station 3,19400.0,4843.32967943164,-0.9618166709489181,0.6154810494720194
Station 3,19410.0,4833.910131510944,-0.9220465020672347,0.6186681885169952
Station 3,19420.0,4824.88966353233,-0.8820022203224399,0.6217353504877955
Station 3,19430.0,4816.270969727017,-0.8416932536648881,0.6246798018771559
Station 3,19440.0,4808.056648493568,-0.801129339914527,0.6274988724235832
Station 3,19450.0,4800.249199338859,-0.7603205191774411,0.6301899622818589
Station 3,19460.0,4792.851019899464,-0.7192771254492951,0.6327505492050556
Station 3,19470.0,4785.86440305158,-0.6780097774131707,0.6351781957016773
Station 3,19480.0,4779.291534117543,-0.6365293684430512,0.6374705561299338
Station 3,19490.0,4773.1344881768155,-0.5948470558280426,0.6396253836898356
Station 3,19500.0,4767.395227489166,-0.5529742492361482,0.6416405372727789
Station 3,19510.0,4762.07559903657,-0.510922598440304,0.6435139881275483
Station 3,19520.0,4757.177331995412,-0.4687039803075709,0.6452438262775212
Station 3,19530.0,4752.702035673097,-0.4263304851235803,0.6468282667125743
Station 3,19540.0,4748.651197566231,-0.3838144022982929,0.6482656552720183
Station 3,19550.0,4745.026181335199,-0.341168205427967,0.6495544741536179
Station 3,19560.0,4741.828225042139,-0.29840453679274587,0.6506933470522843
Station 3,19570.0,4739.05843954612,-0.25553619132771965,0.6516810438785479
Station 3,19580.0,4736.7178070606415,-0.212576100114026,0.652516485022969
Station 3,19590.0,4734.807179877993,-0.16953731343930656,0.6531987451354268
Station 3,19600.0,4733.327279264575,-0.12643298347923765,0.6537270563913313
Station 3,19610.0,4732.278694530737,-0.08327634665410483,0.6541008112203259
Station 3,19620.0,4731.661882278123,-0.04008070571623673,0.6543195644768458
Station 3,19630.0,4731.477165826983,0.003140588374319464,0.6543830350360003
Station 3,19640.0,4731.724734825282,0.04637415472725043,0.6542911068025401
Station 3,19650.0,4732.4046450409305,0.08960660089300493,0.65404382912517
Station 3,19660.0,4733.516818337745,0.1328245412673415,0.6536414166130183
Station 3,19670.0,4735.061042835275,0.17601461546911965,0.6530842483557165
Station 3,19680.0,4737.0369732519075,0.2191635066312229,0.6523728665531424
Station 3,19690.0,4739.444131430187,0.2622579595450208,0.6515079745653901
Station 3,19700.0,4742.281907042559,0.3052847985996411,0.6504904343979173
Station 3,19710.0,4745.549558475309,0.3482309454585606,0.6493212636409887
Station 3,19720.0,4749.246213887766,0.39108343641749815,0.6480016318864572
Station 3,19730.0,4753.370872443398,0.4338294393895469,0.6465328566485455
Station 3,19740.0,4757.922405708814,0.4764562704655243,0.644916398818553
Station 3,19750.0,4762.899559216239,0.5189514100000855,0.6431538576863198
Station 3,19760.0,4768.300954184507,0.5613025181766887,0.6412469655637547
Station 3,19770.0,4774.125089393166,0.6034974500075784,0.6391975820477962
Station 3,19780.0,4780.370343203888,0.6455242697280043,0.6370076879617896
Station 3,19790.0,4787.034975722968,0.6873712645472182,0.6346793790154394
Station 3,19800.0,4794.117131098323,0.7290269577222902,0.6322148592242289
Station 3,19810.0,4801.614839944096,0.7704801209243893,0.6296164341295
Station 3,19820.0,4809.526021885711,0.8117197858708399,0.6268865038602621
Station 3,19830.0,4817.848488217885,0.8527352552000265,0.6240275560773221
Station 3,19840.0,4826.579944668012,0.8935161125700821,0.6210421588394098
Station 3,19850.0,4835.717994257041,0.9340522319659925,0.6179329534298238
Station 3,19860.0,4845.260140249943,0.9743337862036583,0.6147026471805679
Station 3,19870.0,4855.203789187651,1.0143512546230986,0.6113540063292192
Station 3,19880.0,4865.546253992409,1.054095429966727,0.6078898489417546
Station 3,19890.0,4876.284757022275,1.0935574244994937,0.6043130379163713
Station 3,19900.0,4887.41643326873,1.1327286752933403,0.6006264741235633
Station 3,19910.0,4898.938333862107,1.1716009485601164,0.5968330897351158
Station 3,19920.0,4910.847429249446,1.2101663433632364,0.5929358416785255
Station 3,19930.0,4923.140612539083,1.2484172944906577,0.588937705306124
Station 3,19940.0,4935.814702871405,1.286346574558862,0.5848416682800338
